scheme_id,scheme_name,category_name,fwd_return,fwd_alpha,hist_return,hist_volatility,hist_hit_rate,max_drawdown,max_tenure_years,num_managers,aum_percentile,ter,cohort,is_team
4705,Sundaram Mid Cap Fund,Mid Cap Fund,0.2144486847340999,-0.11714980635358369,1.2013221270603072,0.19722995000248011,0.6388888888888888,-0.1950729862876064,4.164271047227926,1.0,0.9714680165669581,1.23,2016,0
4709,Taurus Mid Cap Fund,Mid Cap Fund,0.3988816402609506,0.067283149173267,0.8186440677966099,0.20046878564026283,0.5277777777777778,-0.22569866342648845,0.0,0.0,0.5287620800736309,1.23,2016,0
4714,UTI Mid Cap Fund,Mid Cap Fund,0.2378272936954511,-0.09377119739223247,1.1527007240607676,0.18054186686854573,0.5,-0.17149333881442946,0.971937029431896,1.0,0.9781408191440405,1.23,2016,0
4729,ICICI Prudential Multicap Fund,Multi Cap Fund,0.4032542552253285,-0.009540504814301243,0.741514360313316,0.1491046398226013,0.4166666666666667,-0.15699450213805743,1.0677618069815196,2.0,0.9433962264150944,1.23,2016,1
4758,Aditya Birla Sun Life Banking and Financial Services Fund,Sectoral/ Thematic,0.7131862493586455,0.30448161886030173,0.9568273092369477,0.22982891854586862,0.5555555555555556,-0.19767441860465115,3.047227926078029,2.0,0.9171652093879429,1.23,2016,1
4760,Aditya Birla Sun Life Commodity Equities Fund Global Agri,Sectoral/ Thematic,0.1622358463024097,-0.24646878419593407,0.11734801417229561,0.12909589324487875,0.3611111111111111,-0.16716519615217834,0.0,0.0,0.39898757478140817,1.23,2016,0
4762,Aditya Birla Sun Life Consumption Fund,Sectoral/ Thematic,0.6274834437086093,0.21877881321026554,0.7933491686460812,0.15033175993124379,0.5833333333333334,-0.15174216027874565,3.271731690622861,2.0,0.8923147722043259,1.23,2016,1
4763,Aditya Birla Sun Life Digital India Fund,Sectoral/ Thematic,0.5918479757642523,0.18314334526590853,0.3305240014657385,0.1730716165382703,0.4722222222222222,-0.137008295424137,2.9568788501026693,1.0,0.6721122871606074,1.23,2016,0
4767,Aditya Birla Sun Life Infrastructure Fund,Sectoral/ Thematic,0.1719101123595506,-0.23679451813879318,0.7159383033419022,0.21910321001157337,0.5277777777777778,-0.21961774251712946,10.77344284736482,2.0,0.9187758858720663,1.23,2016,1
4768,Aditya Birla Sun Life International Equity Fund,Sectoral/ Thematic,0.4944493295229721,0.08574469902462833,0.01060816439877815,0.10535538740110441,0.3888888888888889,-0.12951070336391438,9.169062286105408,1.0,0.6300046019328118,1.23,2016,0
4769,Aditya Birla Sun Life International Equity Fund Plan B,Sectoral/ Thematic,0.3245606996710262,-0.08414393082731758,0.36573338447208387,0.12279731766876446,0.3888888888888889,-0.15736782293414145,0.0,0.0,0.7179015186378279,1.23,2016,0
4771,Aditya Birla Sun Life MNC Fund,Sectoral/ Thematic,0.4203438638096045,0.01163923331126071,0.9972596251437847,0.17730012595597516,0.5277777777777778,-0.15873649900939477,7.537303216974675,1.0,0.9786010124252186,1.23,2016,0
4816,CANARA ROBECO CONSUMPTION FUND,Sectoral/ Thematic,0.6827101073676416,0.2740054768692978,0.687070580886946,0.18790075806386586,0.6111111111111112,-0.21446654611211574,2.5571526351813825,1.0,0.7068568798895536,1.23,2016,0
4819,CANARA ROBECO INFRASTRUCTURE FUND,Sectoral/ Thematic,0.1940488301119023,-0.21465580038644147,0.8912938912938915,0.21679773112298628,0.6111111111111112,-0.19854600150413637,0.0,0.0,0.704095720202485,1.23,2016,0
4828,DSP India T.I.G.E.R. Fund,Sectoral/ Thematic,0.3222592280372024,-0.08644540246114135,0.7169533752521057,0.2283343522901712,0.5555555555555556,-0.23667682022805078,6.529774127310062,1.0,0.9498389323515877,1.23,2016,0
4829,DSP Natural Resources and New Energy Fund,Sectoral/ Thematic,0.2961700193203773,-0.11253461117796648,1.0996659242761693,0.20423951548717803,0.5833333333333334,-0.1430420376889625,0.0,0.0,0.3131615278416935,1.23,2016,0
4837,Franklin Asian Equity Fund,Sectoral/ Thematic,0.5286854836316149,0.11998085313327117,0.13867710276583656,0.12001800076305631,0.3888888888888889,-0.17889380606191105,8.958247775496236,2.0,0.7222733548090198,1.23,2016,1
4838,Franklin Build India Fund,Sectoral/ Thematic,0.4083445424510466,-0.00036008804729714683,1.2281349916096378,0.19266993654029305,0.6944444444444444,-0.1972765799327954,7.323750855578371,3.0,0.9183156925908882,1.23,2016,1
4840,Franklin India Opportunities Fund,Sectoral/ Thematic,0.3143334494987803,-0.09437118099956349,0.7212216730228086,0.16441658507602772,0.5,-0.19410339175641297,0.0,0.0,0.8824206166589967,1.23,2016,0
4842,Franklin India Technology Fund,Sectoral/ Thematic,0.526257811990115,0.11755318149177124,0.20044679251675482,0.15520196088247473,0.3888888888888889,-0.13759332389538784,9.831622176591376,3.0,0.7993557294063507,1.23,2016,1
4849,HDFC Infrastructure Fund,Sectoral/ Thematic,0.006552107800717023,-0.40215252269762675,0.7096058332452712,0.2508954830212697,0.5,-0.2954778448570452,8.810403832991103,3.0,0.9507593189139438,1.23,2016,1
4863,ICICI Prudential Banking and Financial Services Fund,Sectoral/ Thematic,0.7113142857142857,0.3026096552159419,0.9566189624329161,0.22858884413024616,0.6111111111111112,-0.24485699949824385,1.8699520876112252,1.0,0.9376438104003681,1.23,2016,0
4871,ICICI Prudential Exports & Services Fund,Sectoral/ Thematic,0.3065166631288474,-0.10218796736949637,0.7199707922599486,0.14471039719772327,0.5,-0.1317560677136447,1.0677618069815196,2.0,0.9312011044638748,1.23,2016,1
4872,ICICI Prudential FMCG Fund,Sectoral/ Thematic,0.5554826001313198,0.146777969632976,0.43200273527651933,0.12995839881606674,0.5555555555555556,-0.1280359820089955,2.6940451745379876,1.0,0.8527381500230097,1.23,2016,0
4875,ICICI Prudential Infrastructure Fund,Sectoral/ Thematic,0.2720694645441389,-0.13663516595420488,0.5692657077971233,0.22735627331340788,0.4166666666666667,-0.27585426567096627,1.0677618069815196,2.0,0.9491486424298206,1.23,2016,1
4884,ICICI Prudential Technology Fund,Sectoral/ Thematic,0.4978005865102639,0.08909595601192011,0.29166666666666674,0.168324021483451,0.5,-0.1264236902050114,0.24093086926762491,2.0,0.8939254486884491,1.23,2016,1
4886,ICICI Prudential US Bluechip Equity Fund,Sectoral/ Thematic,0.6511175898931001,0.24241295939475632,0.30006317119393566,0.1143388044661231,0.4166666666666667,-0.07477138246369015,3.2826830937713893,3.0,0.8074091118269673,1.23,2016,1
4945,LIC MF Infrastructure Fund,Sectoral/ Thematic,0.4180455467711467,0.009340916272802924,0.4148333292088394,0.20378117619500624,0.2777777777777778,-0.26328622844055277,3.8357289527720737,1.0,0.6079153244362633,1.23,2016,0
4954,Mirae Asset Great Consumer Fund,Sectoral/ Thematic,0.7445214860469098,0.33581685554856605,0.5676328502415457,0.14182019892016254,0.5277777777777778,-0.16517378819697423,5.760438056125941,3.0,0.5736309249884952,1.23,2016,1
5010,SBI COMMA Fund,Sectoral/ Thematic,0.2951977583930836,-0.11350687210526017,0.6596891814969551,0.20143336957829244,0.5555555555555556,-0.19622751639709385,2.4175222450376452,1.0,0.728025770823746,1.23,2016,0
5013,SBI CONSUMPTION OPPORTUNITIES FUND,Sectoral/ Thematic,0.5533308775467933,0.14462624704844956,0.4495273469945453,0.14570120138634113,0.5555555555555556,-0.11914926074865455,5.585215605749487,1.0,0.7420616658996778,1.23,2016,0
5023,SBI ESG Exclusionary Strategy Fund,Sectoral/ Thematic,0.5101270834857041,0.10142245298736036,0.5594338212737837,0.1448213564313932,0.4444444444444444,-0.1491237637928446,7.57015742642026,1.0,0.9431661297745053,1.23,2016,0
5026,SBI HEALTHCARE OPPORTUNITIES FUND,Sectoral/ Thematic,-0.05348772866349847,-0.46219235916184226,0.7742531632278048,0.1932086255532493,0.6111111111111112,-0.14591501027668383,0.0,0.0,0.9314312011044639,1.23,2016,0
5028,SBI INFRASTRUCTURE FUND,Sectoral/ Thematic,0.3079685280646036,-0.10073610243374015,0.688921832884097,0.21968279750313066,0.4722222222222222,-0.19508419133865476,0.0,0.0,0.8810400368154625,1.23,2016,0
5035,SBI MNC FUND,Sectoral/ Thematic,0.3826585416312356,-0.026046088867108186,0.8084142386204474,0.14297159137454876,0.4722222222222222,-0.14095593622737315,0.0,0.0,0.9668660837551771,1.23,2016,0
5037,SBI PSU Fund,Sectoral/ Thematic,0.0071175367940461386,-0.4015870937042976,0.4824260932964656,0.21988070466383122,0.4722222222222222,-0.26517423524176226,2.4175222450376452,1.0,0.7560975609756098,1.23,2016,0
5046,SBI TECHNOLOGY OPPORTUNITIES FUND,Sectoral/ Thematic,0.5303352705278233,0.12163064002947949,0.3123426257103727,0.16785310198709466,0.5,-0.15009489440804985,0.0,0.0,0.5724804417855499,1.23,2016,0
5051,Sundaram Consumption Fund (Formerly Known as Sundaram Rural and Consumption Fund,Sectoral/ Thematic,0.3440088768639134,-0.06469575363443036,0.9323789270860259,0.16049568246789356,0.6666666666666666,-0.14213208987349557,0.0,0.0,0.3727565577542568,1.23,2016,0
5056,Sundaram Financial Services Opportunities Fund,Sectoral/ Thematic,0.6675719717544814,0.2588673412561376,0.6501344487600836,0.22425797287556962,0.4722222222222222,-0.29037686792889966,0.0,0.0,0.6872986654394846,1.23,2016,0
5060,Sundaram Infrastructure Advantage Fund,Sectoral/ Thematic,0.2686548598261627,-0.14004977067218105,0.46770503494508636,0.19386505375727192,0.5,-0.23003314641011885,0.999315537303217,2.0,0.8964565117349287,1.23,2016,1
5103,Taurus Banking & Financial Services Fund,Sectoral/ Thematic,0.849122807017544,0.4404181765192002,0.4602903501280954,0.22678494411589395,0.3888888888888889,-0.31016597510373445,4.610540725530458,1.0,0.3626323055683387,1.23,2016,0
5106,Taurus Ethical Fund,Sectoral/ Thematic,0.3854664319839075,-0.02323819851443626,0.4707840236686391,0.13978105944123637,0.5,-0.18141592920353983,0.0,0.0,0.4519098021168891,1.23,2016,0
5110,Taurus Infrastructure Fund,Sectoral/ Thematic,0.3521647307286167,-0.056539899769727064,0.6716681376875552,0.22387417543456797,0.4444444444444444,-0.25220093215950284,0.0,0.0,0.3451449608835711,1.23,2016,0
5118,UTI Banking and Financial Services Fund,Sectoral/ Thematic,0.5410464779958172,0.1323418474974734,0.6919931391948201,0.22694831977714378,0.4722222222222222,-0.27241930206147863,3.4250513347022586,2.0,0.898067188219052,1.23,2016,1
5119,UTI Healthcare Fund,Sectoral/ Thematic,0.023478338511686,-0.38522629198665775,0.4979218409018956,0.17336699880611556,0.4722222222222222,-0.15028782381379518,9.423682409308693,1.0,0.8718361711919006,1.23,2016,0
5120,UTI India Consumer Fund,Sectoral/ Thematic,0.3917381298926085,-0.01696650060573529,0.36650002687738553,0.14132160309333427,0.3055555555555556,-0.19197338009462545,5.503080082135524,1.0,0.8536585365853658,1.23,2016,0
5121,UTI Infrastructure Fund,Sectoral/ Thematic,0.2910469627181416,-0.11765766778020215,0.5919658183446527,0.23191767289757598,0.3611111111111111,-0.2874895335449883,11.24435318275154,1.0,0.9528301886792453,1.23,2016,0
5122,UTI MNC Fund,Sectoral/ Thematic,0.3811779680858431,-0.02752666241250068,0.8273746753520657,0.1616084382130651,0.5,-0.1555531725150794,12.503764544832306,1.0,0.9638748274275195,1.23,2016,0
5123,UTI Transportation and Logistics Fund,Sectoral/ Thematic,0.0617851446679121,-0.34691948583043164,1.331268477762999,0.21254682223078497,0.6388888888888888,-0.17696279803341222,0.2737850787132101,1.0,0.9242982052462034,1.23,2016,0
5136,Aditya Birla Sun Life Small Cap Fund,Small Cap Fund,0.1112480155439187,-0.13717983149906207,1.122719532086426,0.18782019217793897,0.5277777777777778,-0.17626365072117722,2.0451745379876796,1.0,0.8269673262770364,1.23,2016,0
5137,Axis Small Cap Fund,Small Cap Fund,0.5556561085972851,0.3072282615543043,1.1751968503937011,0.1770557547314821,0.5,-0.13986679352997144,0.23545516769336072,1.0,0.8745973308789692,1.23,2016,0
5145,DSP Small Cap Fund,Small Cap Fund,0.0910955692740486,-0.15733227776893216,1.7971584699453553,0.19002320771631173,0.75,-0.18587467826395668,6.529774127310062,2.0,0.9726184997699033,1.23,2016,1
5147,Franklin India Small Cap Fund,Small Cap Fund,0.1650248277205015,-0.08340301932247926,1.3805072262224833,0.16926980609968545,0.6388888888888888,-0.14015620362930953,5.9137577002053385,3.0,0.9744592728946158,1.23,2016,1
5149,HDFC Small Cap Fund,Small Cap Fund,0.389048702167514,0.14062085512453326,0.4050192687282638,0.1575099833243064,0.43333333333333335,-0.17936995499678549,2.510609171800137,2.0,0.9337321675103544,1.23,2016,1
5152,ICICI Prudential Smallcap Fund,Small Cap Fund,0.248040571692024,-0.00038727535095675614,0.630827067669173,0.14951261517687195,0.3611111111111111,-0.1965025310630465,2.217659137577002,3.0,0.7731247123791992,1.23,2016,1
5158,Kotak Small Cap Fund,Small Cap Fund,0.3034504206632403,0.05502257362025953,1.1126633930423955,0.17816884164281302,0.4722222222222222,-0.16291235187359882,0.0,0.0,0.8573400828347906,1.23,2016,0
5170,SBI Small Cap Fund,Small Cap Fund,0.576770649508634,0.3283428024656532,1.6707387253509332,0.1878293175387062,0.5555555555555556,-0.16673665703599186,3.1238877481177276,1.0,0.9153244362632306,1.23,2016,0
5173,Sundaram Small Cap Fund,Small Cap Fund,0.0605675538373016,-0.18786029320567915,1.2814028486139675,0.2601670643428083,0.6111111111111112,-0.24136825966296155,0.0,0.0,0.931891394385642,1.23,2016,0
5185,Aditya Birla Sun Life Value Fund,Value Fund,0.1054715735179947,-0.21408927039697756,1.3186393685147062,0.2409563883452983,0.6666666666666666,-0.1731454856321281,2.9596167008898013,2.0,0.902669121030833,1.23,2016,1
5193,Templeton India Value Fund,Value Fund,0.2248824614680746,-0.09467838244689764,0.665722322909529,0.1658828611418466,0.5,-0.18981837224016618,0.2518822724161533,1.0,0.9079613437643811,1.23,2016,0
5203,HDFC Value Fund,Value Fund,0.3914821591948765,0.07192131527990425,0.6891134858635264,0.1655039139607352,0.4444444444444444,-0.17702493027329064,0.0,0.0,0.9473078693051081,1.23,2016,0
5205,ICICI Prudential Value Fund (erstwhile Value Discovery Fund),Value Fund,0.2244848484848485,-0.09507599543012374,0.9774688398849473,0.17097469617346142,0.5833333333333334,-0.16942559178943883,5.853524982888433,1.0,0.9979291302346985,1.23,2016,0
5207,JM Value Fund,Value Fund,0.4686962103464207,0.14913536643144848,0.8457306719993966,0.21238798793163421,0.5,-0.2223576156634738,10.056125941136209,1.0,0.7800276115968707,1.23,2016,0
5213,Quantum Value Fund,Value Fund,0.2134628416534899,-0.10609800226148236,0.6156934306569343,0.15093730188254068,0.4166666666666667,-0.12737883785841156,10.165639972621491,2.0,0.9114127933732168,1.23,2016,1
5214,Sundaram Value Fund,Value Fund,0.3345280039645366,0.014967160049564332,0.6210445421290463,0.17248975313720827,0.3611111111111111,-0.20593778005377034,1.7522245037645447,1.0,0.9238380119650254,1.23,2016,0
5223,UTI Value Fund,Value Fund,0.4208236094395898,0.10126276552461755,0.39371831298168647,0.15203566539029226,0.25,-0.2290800400833919,0.971937029431896,1.0,0.9852738150023009,1.23,2016,0
14240,HSBC Tax Saver Equity Fund,ELSS,0.3988075176422761,-0.054041415818052385,0.6479409541696249,0.16922323289640848,0.4444444444444444,-0.1924707854642276,0.0,0.0,0.7988955361251726,1.23,2016,0
14302,Aditya Birla Sun Life Tax,ELSS,0.4416243654822335,-0.011224567978095012,0.7557932263814616,0.15381480358962357,0.5555555555555556,-0.14414103007258902,0.0,0.0,0.8817303267372296,1.23,2016,0
16098,Baroda Large cap Fund Plan B,Large Cap Fund,0.3587140439932318,-0.11288530225096671,0.5655629139072847,0.22994699541315874,0.5,-0.2552166934189406,0.0,0.0,0.2528762080073631,1.23,2016,0
16099,Baroda Mid cap Fund Plan B,Mid Cap Fund,0.2503364737550471,-0.0812620173326365,0.1926163723916532,0.24670635526361367,0.2777777777777778,-0.33297529538131043,0.0,0.0,0.2696732627703636,1.23,2016,0
19390,Navi Large Cap Equity Fund,Large Cap Fund,0.4638077389482968,-0.007791607295901726,0.46913060378336363,0.12810527961496487,0.4444444444444444,-0.14244834501250536,0.0,0.0,0.694201564657156,1.23,2016,0
20702,Sundaram Select Focus,Focused Fund,0.6332581536404424,0.14602793648091855,0.33529015701197573,0.1444263453880859,0.3333333333333333,-0.1876777385222128,0.0,0.0,0.8292682926829268,1.23,2016,0
1923,Invesco India Contra Fund,Contra Fund,0.2875536480686695,0.03104610729549262,0.6962276637988085,0.1480974166263282,0.6388888888888888,-0.17456508698260348,0.0,0.0,0.885295486272685,1.23,2017,0
1930,BANDHAN ELSS Tax Saver Fund,ELSS,0.1359304597471989,-0.09459854087525582,0.7058223370969936,0.14929007742481817,0.6388888888888888,-0.2152449333236412,1.1964407939767283,1.0,0.9085621219171708,1.23,2017,0
1931,BANK OF INDIA ELSS Tax Saver,ELSS,0.3018381167365366,0.07130911611408189,0.6645195920558234,0.14314714001848844,0.5555555555555556,-0.18264280460897278,0.0,0.0,0.6970684039087948,1.23,2017,0
1936,Invesco India ELSS Tax Saver Fund,ELSS,0.3408963060191262,0.11036730539667147,0.5639296187683284,0.13943128379882552,0.4444444444444444,-0.1754248366013072,7.51813826146475,2.0,0.8792461610051187,1.23,2017,1
1942,Nippon India ELSS Tax Saver Fund,ELSS,-0.17954502044577791,-0.41007402106823265,0.5147310068106224,0.16807896115724125,0.4166666666666667,-0.2462254111226724,12.27378507871321,1.0,0.9804560260586319,1.23,2017,0
1944,quant ELSS Tax Saver Fund,ELSS,0.5026076032824084,0.27207860265995365,0.7157806837707491,0.14865889759344433,0.5,-0.13235324945053706,0.9117043121149897,2.0,0.4050721265704979,1.23,2017,1
1948,Tata ELSS Fund,ELSS,0.2134309132273044,-0.017098087395150313,0.7502681866943036,0.15233853448523385,0.6944444444444444,-0.15337408757680962,0.0,0.0,0.8645881805490926,1.23,2017,0
1949,Union ELSS Tax Saver Fund,ELSS,0.2917656373713381,0.06123663674888338,0.23520782396088008,0.13320551637245504,0.2222222222222222,-0.22664835164835165,6.023271731690623,1.0,0.7882736156351792,1.23,2017,0
1954,BANDHAN Flexi Cap Fund,Flexi Cap Fund,0.1012152120350744,-0.1791671249926488,0.4856316632376321,0.13891503319168777,0.5,-0.175969649012063,1.6700889801505818,1.0,0.9811540251279665,1.23,2017,0
1971,PGIM India Flexi Cap Fund,Flexi Cap Fund,0.4602272727272727,0.1798449356995495,0.4164989939637825,0.14361016335498006,0.5151515151515151,-0.19418386491557224,2.8281998631074607,2.0,0.681945090739879,1.23,2017,1
1972,quant Flexi Cap Fund,Flexi Cap Fund,0.3241271975780991,0.04374486055037591,0.6201332632917697,0.15159065325307108,0.5277777777777778,-0.16875538434030657,0.9144421629021219,1.0,0.30944625407166126,1.23,2017,0
1982,Union Flexi Cap Fund,Flexi Cap Fund,0.3313253012048193,0.050942964177096095,0.2228360957642725,0.135720394492413,0.2222222222222222,-0.2425828970331588,6.5598904859685145,1.0,0.8087482550023266,1.23,2017,0
1984,360 ONE Focused Fund,Focused Fund,0.5352948954470182,0.2815295076909428,0.5027155400802362,0.1429561434710299,0.4166666666666667,-0.16198512661874329,1.158110882956879,1.0,0.8722661703117729,1.23,2017,0
1985,Bandhan Focused Fund,Focused Fund,0.1406144028788045,-0.11315098487727093,0.5710697350835757,0.13838380078484258,0.4166666666666667,-0.21159499743018673,1.1964407939767283,1.0,0.7608189855746859,1.23,2017,0
1993,Nippon India Focused Fund,Focused Fund,0.1093378569494177,-0.14442753080665774,0.6341804480313725,0.17107685250822133,0.5555555555555556,-0.19775260717773713,0.0,0.0,0.957422056770591,1.23,2017,0
1995,quant Focused Fund,Focused Fund,0.2129796549060005,-0.040785732850074946,0.6856701530509225,0.12534939586187313,0.6944444444444444,-0.13617327406798385,0.9144421629021219,1.0,0.38855281526291297,1.23,2017,0
2003,Bandhan Large & Mid Cap Fund,Large & Mid Cap Fund,0.1546606098727628,-0.04469853009265434,0.6385234329950885,0.13999017976885642,0.5277777777777778,-0.16689478418077736,1.6700889801505818,1.0,0.927873429502094,1.23,2017,0
2004,BANK OF INDIA Large & Mid Cap Fund,Large & Mid Cap Fund,0.1215456101736366,-0.07781352979178055,0.4598357729382363,0.1333748303296963,0.3055555555555556,-0.1864864864864865,0.0,0.0,0.6896230805025594,1.23,2017,0
2008,Invesco India Large & Mid Cap Fund,Large & Mid Cap Fund,0.2992659514398645,0.09990681147444735,0.580544399821508,0.14096764166033085,0.4722222222222222,-0.18737594283445813,0.0,0.0,0.7822242903676129,1.23,2017,0
2019,Nippon India Vision Large & Mid Cap Fund,Large & Mid Cap Fund,0.0109024010940998,-0.18845673887131736,0.46630042471601557,0.14886956503107393,0.3611111111111111,-0.22184155210014436,14.584531143052704,1.0,0.7031177291763611,1.23,2017,0
2022,quant Large & Mid Cap Fund,Large & Mid Cap Fund,0.2309331220190482,0.031573982053631044,0.7912850179441855,0.13524017407975217,0.5555555555555556,-0.12995339089676516,0.9117043121149897,1.0,0.4243834341554211,1.23,2017,0
2024,Tata Large & MId Cap Fund,Large & Mid Cap Fund,0.276543488549558,0.07718434858414086,0.49244096256595515,0.14439808076616956,0.4444444444444444,-0.1667635000674263,4.566735112936345,1.0,0.7757096323871568,1.23,2017,0
2032,BANDHAN Large Cap Fund,Large Cap Fund,0.2805845992852139,0.0041796473570239745,0.39243200079030577,0.12791550457454295,0.3333333333333333,-0.19935352696776476,0.8350444900752909,2.0,0.841088878548162,1.23,2017,1
2035,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund),Large Cap Fund,0.2496595551520654,-0.02674539677612453,0.518263266712612,0.14866707865710924,0.5277777777777778,-0.1755485893416928,5.88911704312115,1.0,0.5244299674267101,1.23,2017,0
2044,Invesco India Largecap Fund,Large Cap Fund,0.312008210742388,0.03560325881419807,0.45422885572139304,0.1289487706934926,0.5277777777777778,-0.15136587550380654,0.0,0.0,0.7287110283852954,1.23,2017,0
2050,Nippon India Large Cap Fund,Large Cap Fund,0.1546857174057353,-0.12171923452245462,0.473910925686694,0.1439153808307712,0.5555555555555556,-0.19861503819292456,10.39835728952772,2.0,0.955793392275477,1.23,2017,1
2056,Tata Large Cap Fund,Large Cap Fund,0.2086674358615555,-0.06773751606663442,0.4182358752504922,0.1304962060801128,0.5277777777777778,-0.16869515959749157,0.0,0.0,0.9060027919962773,1.23,2017,0
2065,Invesco India Midcap Fund,Mid Cap Fund,0.2816696914700544,0.10229896752364215,0.6389054134443785,0.14552630193686134,0.5,-0.17607706716617608,0.0,0.0,0.7750116333178222,1.23,2017,0
2071,Nippon India Growth Mid Cap Fund,Mid Cap Fund,0.1849486145147664,0.005577890568354171,0.6236222317432171,0.16128353614661683,0.3888888888888889,-0.219030390970716,0.0,0.0,0.9760353652861796,1.23,2017,0
2072,PGIM India Midcap Fund,Mid Cap Fund,0.3564173591874423,0.17704663524103004,0.4927636113025501,0.14979832716157218,0.3611111111111111,-0.21346963319302464,1.4154688569472964,2.0,0.783620288506282,1.23,2017,1
2073,quant Mid Cap Fund,Mid Cap Fund,0.4056607844728034,0.22629006052639117,0.3699468166866487,0.08188861989338425,0.3611111111111111,-0.09845985296481477,0.9117043121149897,2.0,0.46416938110749184,1.23,2017,1
2075,Tata Mid Cap Fund,Mid Cap Fund,0.1928028132803306,0.013432089333918373,0.6604150977434777,0.16595179248786748,0.5277777777777778,-0.20693721550373947,1.7494866529774127,2.0,0.9094927873429502,1.23,2017,1
2082,Baroda BNP Paribas MULTI CAP FUND,Multi Cap Fund,0.1763309286823121,-0.016974849090282407,0.4097579814624099,0.1339634734296721,0.4722222222222222,-0.18468250121182744,11.75085557837098,2.0,0.8897161470451372,1.23,2017,1
2084,Invesco India Multicap Fund,Multi Cap Fund,0.1356289529163739,-0.05767682485622061,0.6532094103979087,0.14645483645318635,0.6388888888888888,-0.17806788511749347,0.0,0.0,0.8806421591437879,1.23,2017,0
2090,Nippon India Multi Cap Fund,Multi Cap Fund,0.0212070461867267,-0.1720987315858678,0.3519964665721227,0.15055057833198368,0.5277777777777778,-0.21481235724220654,12.752908966461328,1.0,0.9876686831084225,1.23,2017,0
2092,quant Multi Cap Fund,Multi Cap Fund,0.5015538697762021,0.3082480920036076,0.5364091241572587,0.1452692818849307,0.6111111111111112,-0.17316729464055733,0.9117043121149897,1.0,0.396696137738483,1.23,2017,0
2107,BANDHAN Infrastructure Fund,Sectoral/ Thematic,-0.2274938308443573,-0.4430030233165065,0.8372157780697708,0.1747506401700732,0.5555555555555556,-0.2540723786151946,4.511978097193703,1.0,0.8327128897161471,1.23,2017,0
2114,BANK OF INDIA Manufacturing & Infrastructure Fund,Sectoral/ Thematic,0.0526577247888723,-0.1628514676832769,0.6486486486486485,0.15909997936149567,0.5555555555555556,-0.21603053435114503,0.8706365503080082,1.0,0.4383434155421126,1.23,2017,0
2115,Baroda BNP Paribas Banking and Financial Services Fund,Sectoral/ Thematic,0.2599908130454754,0.04448162057332619,0.3067226890756301,0.17804703220430343,0.4444444444444444,-0.2879908935685828,5.5249828884325805,1.0,0.5958585388552815,1.23,2017,0
2134,Invesco India Financial Services Fund,Sectoral/ Thematic,0.2902430433251145,0.07473385085296533,0.6563593932322054,0.17006914206872328,0.5,-0.22210329141022211,0.0,0.0,0.7010237319683573,1.23,2017,0
2137,Invesco India Infrastructure Fund,Sectoral/ Thematic,0.0868533459895586,-0.1286558464825906,0.5334788937409024,0.1490492620753315,0.5277777777777778,-0.22733333333333333,0.0,0.0,0.550721265704979,1.23,2017,0
2141,Invesco India PSU Equity Fund,Sectoral/ Thematic,0.00971322849213691,-0.2057959639800123,0.5804093567251458,0.1598399918870618,0.4722222222222222,-0.20592105263157895,7.143052703627652,2.0,0.6805490926012099,1.23,2017,1
2156,Nippon India Banking & Financial Services Fund,Sectoral/ Thematic,-0.0006143681138971224,-0.21612356058604631,0.5443319809795583,0.17787390350095442,0.4444444444444444,-0.27099356877090747,0.29021218343600275,1.0,0.9613773848301536,1.23,2017,0
2158,Nippon India Consumption Fund,Sectoral/ Thematic,0.228949166698303,0.013439974226153811,0.3365347675758741,0.17181728400782345,0.4722222222222222,-0.18575896126845357,0.0,0.0,0.678687761749651,1.23,2017,0
2161,Nippon India Japan Equity Fund,Sectoral/ Thematic,0.3806884386328327,0.1651792461606835,0.2617049515058702,0.12085655189358616,0.3611111111111111,-0.1315602221450885,0.0,0.0,0.5314099581200559,1.23,2017,0
2164,Nippon India Pharma Fund,Sectoral/ Thematic,0.7997355555363318,0.5842263630641826,0.17915414492526185,0.1489135429995935,0.4444444444444444,-0.21635445658381408,12.750171115674195,1.0,0.9283387622149837,1.23,2017,0
2166,Nippon India Power & Infra Fund,Sectoral/ Thematic,-0.1357931922023856,-0.3513023846745348,0.6566815870500959,0.18355497618837688,0.5555555555555556,-0.2225935812060208,0.9938398357289527,1.0,0.9383434155421126,1.23,2017,0
2168,Nippon India Quant Fund,Sectoral/ Thematic,0.21439705854191,-0.0011121339302392064,0.2895936541491532,0.12772442124930955,0.3888888888888889,-0.21676980255088396,0.0,0.0,0.48859934853420195,1.23,2017,0
2180,quant Infrastructure Fund,Sectoral/ Thematic,0.2090016150494164,-0.006507577422732808,0.39911888012506236,0.1621218611877537,0.5277777777777778,-0.20793659381086346,0.9144421629021219,1.0,0.3348068869241508,1.23,2017,0
2199,Tata Ethical Fund,Sectoral/ Thematic,0.2657981020111293,0.0502889095389801,0.41323811458391996,0.12152122601181971,0.5277777777777778,-0.13634020205668482,0.0,0.0,0.8720335039553281,1.23,2017,0
2214,Tata Infrastructure Fund,Sectoral/ Thematic,-0.018954902965447742,-0.23446409543759694,0.5176061549304045,0.1666991859953823,0.4444444444444444,-0.2176044776941638,3.997262149212868,1.0,0.8925081433224755,1.23,2017,0
